animal,epoch,cell_num,Var4_1,Var4_2,Var4_3,Var4_4,Var4_5,Var4_6,Var4_7,Var4_8,Var4_9,Var4_10,Var4_11,Var4_12,Var4_13,Var4_14,Var4_15,Var4_16,Var4_17,Var4_18,Var4_19,Var4_20,Var4_21,Var4_22,Var4_23,Var4_24,Var4_25,Var4_26,Var4_27,Var4_28,Var4_29,Var4_30,Var4_31,Var4_32,Var4_33,Var4_34,Var4_35,Var4_36,Var4_37,Var4_38,Var4_39,Var4_40,Var4_41,Var4_42,Var4_43,Var4_44,Var4_45,Var4_46,Var4_47,Var4_48,Var4_49,Var4_50,Var4_51,Var4_52,Var4_53,Var4_54,Var4_55,Var4_56,Var4_57,Var4_58,Var4_59,Var4_60,Var4_61,Var4_62,Var4_63,Var4_64,Var4_65,Var4_66,Var4_67,Var4_68,Var4_69,Var4_70,Var4_71,Var4_72,Var4_73,Var4_74,Var4_75,Var4_76,Var4_77,Var4_78,Var4_79,Var4_80,Var4_81,Var4_82,Var4_83,Var4_84,Var4_85,Var4_86,Var4_87,Var4_88,Var4_89,Var4_90,Var4_91,Var4_92,Var4_93,Var4_94,Var4_95,Var4_96,Var4_97,Var4_98,Var4_99,Var4_100,Var4_101,Var4_102,Var4_103,Var4_104,Var4_105,Var4_106,Var4_107,Var4_108,Var4_109,Var4_110,Var4_111,Var4_112,Var4_113,Var4_114,Var4_115,Var4_116,Var4_117,Var4_118,Var4_119,Var4_120,Var4_121,Var4_122,Var4_123,Deviation_Score,P_val
573,3,21,-2.754157622,-4.32395578,-2.702027616,1.582446921,-0.0491476579999999,-4.793693027,-0.0676639039999998,-1.612590147,-0.481565054,1.151202446,0.819811531,-2.257853148,-0.33951135,0.0879367100000001,0.217019095,-0.978140173,1.981592135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.81934122910196,3.9
573,3,22,-2.555221796,10.217367901,-2.202740375,0.165100807999999,-0.0253588840000001,1.964937968,-0.551693749,-0.283234443,2.18942437,-1.733816453,0.954569597,-1.182715292,0.333302123,1.094809627,0.715473595,-2.029322125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383136686483194,69.9
573,3,23,2.03286546,1.098817053,1.381698444,-1.360896016,1.953795583,-0.059661309,-0.430129233000001,-2.604503792,1.151202446,0.712158179,-0.158149753,0.249759219,0.555722092,-0.0435997800000001,0.65170676,-0.112818336,0.766250156,-0.630969861,0.480421415,-1.965546562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26030659408807,98.2
573,3,24,-6.763766069,2.316894425,-0.735920512,-0.769097486,-2.097789134,2.715532856,0.518801558000001,-1.86887491,-0.00966209499999948,0.0158932819999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.29777275892937,7.6
573,3,25,0.338828613,0.169045318,-0.345159216,0.160613646000001,-0.0582695739999997,-0.0782212640000006,-0.0855574049999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.154139850022854,32.3
584,1,1,3.174693939,0.341990211999999,1.57391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88793483726645,99.3
584,1,2,-0.123151512,-0.51340246,0.356651665000001,1.57391,-0.0647932109999996,1.782565807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421822253942531,75.2
584,1,3,-0.563295434999999,-0.488005474,-0.220915289000001,0.918655251999999,-0.383676445999999,-0.01585635,0.370780193,1.055178183,-0.0215317800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0796094397891279,49.2
584,1,4,-0.54552442,-0.378029570000001,2.066626699,-0.95613423,0.938700692,3.173428356,-0.677435957999999,-0.682680933,1.8297441,0.394213658,-0.0111353769999996,1.073107727,-0.499861286,0.999011224,0.175328586999999,-2.017229514,0.22576561,0.298411645,-0.228118776000001,-0.189921508999999,-2.289147287,-0.218205487000001,1.40638818,-0.0556894200000002,-1.150872349,-0.00108562600000006,-0.243633833000001,0.129052136,4.11432662,-1.067262558,1.349029561,-0.40690708,0.703322506999999,1.166277031,2.524097903,1.672318812,-0.731996108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285762087485578,65.5
584,1,5,-0.866748210000001,-0.182579757999999,-2.092634666,-0.45763374,-0.1585079,0.274202788,-0.770977180999999,0.0395548769999987,-4.209921547,0.465089572,0.0259318420000003,-0.303057813000001,0.907295346,-0.215902265,-0.290645814,0.0328637870000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.16489089260808,9.8
584,1,6,-1.05620206,-0.123563370000001,-0.158386357,-1.230893621,0.938700692,2.121848134,0.909390088,-0.61974208,2.706527167,-0.532945959,2.307941956,3.174693939,-0.818153638,-1.149139525,1.017788486,-0.145897174,-0.613666881,-0.819731927999999,-0.476760171,0.358477515,-1.820845802,2.267103048,-0.281899866,-1.226194523,0.159183131,3.242444872,0.179115422000001,-0.132794078,0.606147783,-1.642405317,0.193852609,0.303031369999999,0.251971197,0.643428299,-1.168471434,-0.0962977460000012,-0.784559048,-0.117410638999999,0.0909995229999989,1.73866562,-0.265472170000001,-0.000389288999999238,-0.0935779100000005,-0.296297019999999,-0.79098756,-0.952996000000001,0.161534388,-0.650157949,-0.196942085000001,3.2009,1.02640617,-0.245705239999999,0.386049658000001,-0.0961154089999994,-1.90642177,1.241954068,4.59706911,1.751843586,2.866137685,-2.976565264,1.245058883,-1.466500457,-0.208784145,2.406360615,1.672318812,-0.425854081000001,0.0341354640000002,0.115559065999999,-0.274575288,-0.290744714000001,-0.290645814,-0.665658879,0.445396211999999,-0.045385081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4578203311141,6.6
584,1,7,-0.585478042,-0.275388249000001,0.635256496,-0.936107794,-0.336607358,1.241954068,0.0652058059999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.86861964662667,13.9
584,1,8,-0.512528721999999,-0.0778109760000003,2.347576452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.127567530210775,40.4
584,1,9,-0.086468119000001,-0.439636813,-2.360966515,0.126987804999999,0.258041259000001,1.02763471,-0.203933106,-0.238436545999999,1.013786463,0.0892399679999993,3.70394425,-0.31273562,-0.429239340000001,1.25938173,0.0436833290000003,-0.18863836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00503012735846737,52.6
584,1,10,0.10443401,0.999011224,1.119195521,0.348909695000001,-2.227056672,-0.282966205999999,0.745062952,0.457284718999999,-0.824632880000001,0.0652076610000005,1.330341772,-0.998447368,0.405184170999999,0.794360332,-0.00816376000000041,-0.633873861000001,-0.0406777749999989,0.0145598329999999,-0.0641344529999994,-0.144515009999999,-0.3373074,2.5370053,0.587915769999999,-1.41313137,-0.781139331,1.318872204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.617953029034189,77.6
584,1,11,-3.28978205,-0.247541976999999,0.834374787,4.205001759,0.22461365,1.070841909,-0.65767293,0.341990211999999,-0.297404158999999,0.0312997760000009,-0.737543220000001,0.356651665000001,0.775747389999999,-0.733424100000001,3.18476333,-0.03503787,-0.3822844,-0.0647932109999996,-0.746656758000001,1.375957285,-0.0683809040000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0928986343305838,46.1
584,1,12,-3.03069309,-0.7648204,4.205001759,-0.0327483200000005,0.0412505999999997,0.356651665000001,0.62653104,-0.00820852000000016,1.375957285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.267364559021914,71.2
584,1,13,-3.0801896,-2.71297039,-1.635029399,1.221351879,1.040009195,0.227223742,0.522976667,-1.365971522,-6.266449373,-0.0664830799999994,-0.721562559,0.00790832800000096,0.517066952,14.91864502,3.18476333,-0.746656758000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0560649873460216,47.9
584,1,14,-0.866748210000001,-1.89388866,-0.193908852,-1.434196782,1.6583653,-0.27930926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.85540873054394,2.8
584,1,15,-2.148334861,0.793274906,-0.737684667,-0.0508705570000005,-0.00073465999999911,0.591185578999999,-0.0726391299999989,0.130216951000001,0.0892399679999993,0.739754889999999,6.72676263,-0.314707782000001,1.166277031,-0.0390497270000001,0.0147853270000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194191119588757,62.5
584,1,16,-0.839346730000001,-0.123563370000001,-0.158386357,-0.224708275,1.574586895,3.29475665,-0.228918309999999,-0.275388249000001,-0.155448841,0.356651665000001,0.181636106000001,0.402673016,-0.0186554189999999,0.119660713,-0.279774129,0.763192993000001,0.62653104,-1.80478238,0.0147853270000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0196326497009441,52.5
584,2,1,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
584,2,2,0.436009772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.201669482561453,66.1
584,2,3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
584,2,4,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
584,2,5,2.183660971,0.13096805,2.779300403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259817315317049,92.1
584,2,6,-0.233295081000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.284375201327516,42.7
584,2,7,-1.327498677,1.513679937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.348024863234986,53.8
584,2,8,0.161423477000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.227229753602599,58
584,2,9,-8.53667444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.03701256823422,0
584,2,10,-1.332251661,32.71113848,47.24794787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.63312440586549,99.3
584,2,11,-6.29993077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.831546285412562,0.8
584,2,12,-0.233295081000001,4.001999212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.160682368136554,76.8
584,2,13,0.326957969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.219210239104393,64.7
584,3,1,0.123162455,-0.140062546,-1.060977964,-0.921860194000001,0.0494742769999998,-0.0131629,-0.015987441,0.270751871,0.0432983360000012,1.58925003,0.011031579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0133118989454654,55.8
584,3,2,-0.0419411149999993,-5.284648372,-0.778346707000001,0.70607858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.13172903380201,8.5
584,3,3,2.083354961,1.638453034,-0.428664422,-0.0198989709999999,1.010615087,-0.698964431999999,-0.17744927,0.444525635,-0.119343273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.211328942459382,33.8
584,3,4,-0.457407480000001,-0.186621044,1.233933782,0.820567167,0.185413675,0.198741091,0.200117847,0.199534516,-0.643458041000001,-0.572453253999999,-0.0411864649999991,0.114395136000001,1.878198199,-0.00444069100000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10737681687067,88.7
584,3,5,0.463065696999999,-0.438086343,-0.326537178,0.195224476,0.199956096,3.049909147,0.271478259,-0.26416372,-0.0372245740000006,-0.0581702919999998,0.00969360800000008,0.0112912880000007,-0.0255967829999992,-0.0164723520000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.138789441869554,44.2
584,3,6,-0.352811279999999,-2.229201781,-0.345620214,0.0124052350000001,-0.851485950000001,-0.304194182,-1.337660426,-1.072877055,-0.15623094,2.266705326,-0.273898861999999,0.232922695,1.803338695,0.153467,-1.370022889,-0.212305535,0.0408550209999987,0.340682162,0.253457490000001,0.449782495000001,0.0381710360000005,0.0103942669999997,0.00187572500000055,-0.0231102640000005,-0.0176772750000005,-0.119343273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.436786439293999,26.3
584,3,7,-0.189702012,-0.255897021,-1.825550526,2.014839334,-0.0534149080000006,-5.201467146,0.0866952009999999,0.0650009790000006,0.37395515,0.117777154999999,-0.902330943000001,0.360878243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0651572501127557,51.1
584,3,8,5.11444955,-1.780685668,-0.564270819999999,-0.114347502999999,0.0700310399999999,-0.234339908000001,-0.509585524,-0.308824361,2.68283267,-0.485374626,-0.729403558,0.424698113,0.168985927,-0.783634552000001,0.230581217999999,-0.82269154,-0.492748155,0.208642531,0.731972717,-0.0581702919999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.13584898560945,2.7
584,3,9,-4.31845732,-0.623502286000001,0.434006258,-1.995238012,1.437316958,-0.528784648,0.235899106,-0.0570069110000002,-0.151543474,0.0159906569999997,0.700726961,1.024193157,-0.326870675,-0.337494431,0.176459713,0.0109157090000007,-0.180769535,-0.133406020000002,0.20921206,-0.0643737839999998,-0.0052567459999997,0.0453023730000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.434981838473305,22.5
584,3,10,-4.31845732,-0.976560636,1.372242671,1.934317803,0.360234945,-0.17380655,0.573541834,-0.732546136,-0.244471363000001,-1.582847629,-0.993973965,-1.249397338,-0.682728738,1.996113447,0.0535002349999996,-0.687840313000001,-0.821810412,-0.12102065,-1.823089416,-1.747684325,-0.0350100399999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.33272843437049,0
584,3,11,-2.17017591,-1.515539526,-1.659582977,-1.597224449,1.34271611,-0.154498357,-3.028015605,0.803385271000001,-0.916148308,-1.155891972,-0.0570069110000002,-0.564270819999999,-0.0452985220000004,0.595292054,1.230328879,-0.182367335,-5.297604199,0.270751871,2.47353895,0.689855895000001,1.212696123,0.36139658,-0.17744927,1.86815374,0.250861269,0.179304226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.830172988083019,13
584,3,12,-1.354906796,-0.397668572,-1.938105712,-1.207128952,0.0960611619999998,-0.682728738,-0.336338289,0.170127169,-1.356176738,-0.134166351000001,0.418039631999999,2.0130468,1.92188665,0.0675084300000002,-0.212305535,0.0901385430000001,-0.0160734749999998,-0.0176772750000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.852590957699976,12.2
584,3,13,-1.58800511,-1.924010798,2.925833668,0.803385271000001,0.0798891400000006,1.69804054,-0.452994297,0.0259111159999996,-0.579216524,-0.0792991860000001,-0.772681247,-0.109363297,0.595292054,-0.318125274000001,0.200228356,-0.595101801,-0.00752336700000011,0.59961764,-1.129790873,0.0115546000000002,1.83705941,1.103709632,-0.167574676999999,0.00106537499999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.211576982193924,41.9
584,3,14,-0.294297182999999,-3.028015605,-0.364310639999999,-0.285135188,-0.186621044,2.266705326,0.501197165,-0.0140899149999996,-0.0195063790000001,0.418072302,-5.284648372,-1.611841408,-0.062722299,0.154339788,0.198731163,-0.214762625000001,-0.824136423999999,0.0535002349999996,0.244148987999999,0.0357142459999995,1.29415709,-0.254252346,1.74497738,-0.12102065,0.43284916,0.61173849,-0.226263878,0.00407672899999945,-0.0449595470000004,-0.00359326400000004,0.519537019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43121257735331,25.9
584,3,15,-0.423014869999999,0.520945585,-1.938105712,-1.474135086,-0.127449390000001,14.43747916,2.019120245,-0.423815037000001,0.591677807,-0.400332926000001,0.220176785,-0.125277638,0.831844128999999,0.148952117,0.702408865000001,-0.948933776000001,-1.060977964,0.0130309479999999,0.278127736,0.138359734000001,0.00567449500000095,-0.0590763069999998,0.179685312,-0.0794375579999995,-0.606676145,0.199321234,-0.595101801,-0.0493986900000003,-0.129845392,-2.307093698,-0.179836171,0.26238008,-0.944503874,0.0722417559999986,1.83135184,0.76500733,-0.66235696,-0.322501875,0.0444702440000011,0.553878546,-0.9074689,-0.754633459999999,-0.17812891,-1.02418122,-0.138443590000001,-0.167574676999999,0.375947201,0.0460491370000007,0.0365590119999997,0.0219572719999999,0.0559385130000001,-0.0453933759999998,0.00318761499999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.20397979149096,5.1
584,3,16,-0.423014869999999,-1.42019486,-0.19558675,0.720123681,15.15843965,-0.349514049,1.34271611,2.356543797,0.250828941,0.476975049,2.756183941,0.136206544,1.523450595,1.30018875,1.49079961,-1.780685668,0.17072604,-0.182504816,-0.0916443749999996,0.371726681,0.557126747,-0.623733881,0.0731923370000001,1.0773971,0.841488485,-0.00740113899999972,0.687481668999999,-0.0352865289999995,0.0412266189999997,-0.416370015,0.297243947,-0.89379347,-1.280177297,-0.173444729,0.595292054,1.233933782,-0.106078895,-0.0131629,0.199359749,0.199895959,0.200150773,1.121114457,-0.377275025,0.0178887279999991,-0.255089945,0.212942821999999,0.270751871,0.227279549,0.234292515,-0.0653901500000007,-0.126618090000001,-0.799914344000001,-0.822687588,1.475358539,0.0291159430000008,1.078476824,-0.28159196,-0.99502206,-7.564011451,2.544001758,-3.14503074,-0.0928887520000004,-0.0188303269999999,-0.00874640600000021,-0.0231102640000005,-0.00444069100000011,-0.00528762599999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.560530757587451,81
584,3,17,-1.354906796,1.34271611,0.476516956,0.687481668999999,-1.425182745,-0.106078895,1.121114457,-0.302152401,0.59961764,-0.822691307,1.261362403,-0.0356610239999999,0.392741240000001,2.585568683,0.710452114000001,-0.154815765,-0.0220999439999998,-0.0846042640000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80443374360408,95.8
584,3,18,1.13093779,-0.194975507000001,0.185099864,0.0537327140000006,0.179969062,-0.810499576,-0.331705346000001,-0.243248715,0.225311675,-0.000643052000000033,-0.156741674,0.172556933999999,-1.060977964,-0.0709847679999998,-0.101171730000001,1.999408848,0.0656233480000008,0.353073289999998,0.76500733,1.042642295,0.118670530000001,1.71062354,0.710452114000001,0.0125279280000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976520613317395,87
584,3,19,0.434006258,-1.435786841,-0.375630757,1.795060459,3.21441719,0.710555787999999,0.773543273,-0.921860194000001,-0.0195063790000001,0.428280148,1.121114457,0.0178887279999991,-1.91172851,1.861760057,0.270751871,-1.507655431,-0.0356610239999999,1.044478572,1.47421719,0.180659759999999,1.51609377,-0.0101814930000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94637970738104,99.8
584,3,20,-4.31845732,-1.515539526,2.048726824,-1.511824193,-0.373707642999999,2.060040329,-0.154498357,-2.285440577,-1.222636387,0.396687568,3.894627205,-0.43931617,-1.824472645,0.946733311,0.0412266189999997,0.379970936,0.274119445,0.199429929,2.59806474,0.57238526,1.042642295,2.06673985,-0.0233937280000003,-0.131635856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30039035984423,90.4
584,3,21,0.54826974,-1.991384203,2.083354961,0.175664145999999,0.279169305,0.176457928,1.803338695,0.126167318999999,-0.822687588,1.475358539,1.45826999,1.83121468,-2.671691293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95498201096795,97.8
